acc,bearing,speed,azimuth,lon,mag,time,lat,sensor,accuracy
"[-0.74076843, 0.42843628, 9.343338]",0,0,292.487060546875,2.2454699,"[19.721985, 4.878235, -40.82489]",2014-08-08 07:09:20 +0200,41.44326,network,36
"[-0.9106598, 0.7054138, 9.567291]",38.099998474121094,13.009612083435059,289.5881042480469,2.24709132,"[21.03424, 3.5491943, -35.328674]",2014-08-08 07:09:26 +0200,41.4438913,gps,4
"[-0.9106598, 0.7054138, 9.567291]",39.599998474121094,10.262187957763672,289.5881042480469,2.2479448,"[21.03424, 3.5491943, -35.328674]",2014-08-08 07:09:36 +0200,41.44472404,gps,3
"[-0.6872406, 0.28912354, 9.643387]",0,0,38.759735107421875,2.2454699,"[-4.7180176, 8.700562, -48.10791]",2014-08-08 07:09:39 +0200,41.44326,network,36
"[-0.7923584, 0.21170044, 9.609283]",39.79999923706055,8.265137672424316,36.87055587768555,2.24827747,"[-10.476685, 17.89093, -45.002747]",2014-08-08 07:09:41 +0200,41.44502197,gps,3
"[-0.62690735, -0.127594, 9.629318]",42.900001525878906,5.2737555503845215,52.99134826660156,2.2485366,"[-7.421875, 8.728027, -50.686646]",2014-08-08 07:09:46 +0200,41.44524539,gps,6
"[-0.62690735, -0.127594, 9.629318]",28.200000762939453,1.1180340051651,52.99134826660156,2.24861239,"[-7.421875, 8.728027, -50.686646]",2014-08-08 07:09:51 +0200,41.44536362,gps,7
"[-0.62690735, -0.127594, 9.629318]",0,0.5,52.99134826660156,2.24861134,"[-7.421875, 8.728027, -50.686646]",2014-08-08 07:09:56 +0200,41.44538462,gps,7
"[-0.72720337, 0.49905396, 9.626129]",0,0,49.457115173339844,2.2454699,"[-26.121521, 23.08197, -51.66931]",2014-08-08 07:09:57 +0200,41.44326,network,36
"[-0.54574585, 0.5348816, 9.518967]",0,0.5,49.187103271484375,2.24858418,"[-27.259827, 23.292542, -51.402283]",2014-08-08 07:10:01 +0200,41.44538593,gps,11
"[-0.54574585, 0.5348816, 9.518967]",0,0.5,49.187103271484375,2.24856547,"[-27.259827, 23.292542, -51.402283]",2014-08-08 07:10:06 +0200,41.44539376,gps,7
"[-0.54574585, 0.5348816, 9.518967]",0,0.5,49.187103271484375,2.24856432,"[-27.259827, 23.292542, -51.402283]",2014-08-08 07:10:11 +0200,41.44539461,gps,6
"[-0.54574585, 0.5348816, 9.518967]",0,0.5,49.187103271484375,2.24856557,"[-27.259827, 23.292542, -51.402283]",2014-08-08 07:10:16 +0200,41.44539455,gps,6
"[0.8090973, -0.023117065, 9.570206]",0,0.5,353.898681640625,2.24856584,"[-1.3534546, 16.66565, -37.042236]",2014-08-08 07:10:21 +0200,41.44539355,gps,4
"[0.832428, -0.023422241, 9.558075]",0,0,351.3690490722656,2.2454699,"[-0.6515503, 16.757202, -36.64093]",2014-08-08 07:10:22 +0200,41.44326,network,36
"[0.7821808, 0.083862305, 9.668396]",0,0.5,353.3545227050781,2.24856612,"[-0.76904297, 18.1427, -36.169434]",2014-08-08 07:10:26 +0200,41.44539318,gps,4
"[1.9293213, -0.06538391, 9.437897]",0,0.5,4.3651885986328125,2.24856629,"[-8.665466, 17.456055, -35.832214]",2014-08-08 07:10:36 +0200,41.44539305,gps,5
"[-0.3899231, 0.5606537, 9.646713]",0,0,43.842708587646484,2.2454699,"[-18.28003, 18.486023, -38.186646]",2014-08-08 07:10:39 +0200,41.44326,network,36
"[-0.17094421, 0.55336, 9.6488495]",0,0.5,38.51657485961914,2.24856625,"[-16.833496, 19.88678, -37.43744]",2014-08-08 07:10:41 +0200,41.44539316,gps,6
"[-0.4429016, 0.42459106, 9.575333]",0,0.5,41.255611419677734,2.24856599,"[-18.560791, 21.51184, -37.18872]",2014-08-08 07:10:50 +0200,41.44539309,gps,12
"[-0.058654785, 1.5293427, 9.388977]",45.79999923706055,1.346291184425354,305.8983459472656,2.24857871,"[18.522644, 9.257507, -25.72174]",2014-08-08 07:10:55 +0200,41.44542122,gps,13
"[-0.29431152, 1.6568756, 9.479279]",43.20000076293945,6.020797252655029,23.169071197509766,2.24882205,"[-7.911682, 18.760681, -0.39672852]",2014-08-08 07:11:00 +0200,41.44554869,gps,6
"[-0.39787292, 1.3785706, 9.433426]",42.599998474121094,12.50999641418457,38.3803825378418,2.2492592,"[-12.322998, 15.965271, 1.9515991]",2014-08-08 07:11:05 +0200,41.4459176,gps,5
"[-0.35758972, 1.1711884, 9.488754]",39.79999923706055,17.257244110107422,43.68988037109375,2.24989115,"[-22.399902, 23.979187, 3.1814575]",2014-08-08 07:11:10 +0200,41.44645393,gps,4
"[-0.6516876, 1.0630035, 9.751251]",40.099998474121094,20.50609588623047,62.744590759277344,2.25064604,"[-76.30768, 40.11841, 1.499939]",2014-08-08 07:11:15 +0200,41.4471057,gps,4
"[-0.8059845, 1.1738434, 9.038116]",0,0,58.700416564941406,2.2567381,"[-38.3667, 22.091675, -23.892212]",2014-08-08 07:11:18 +0200,41.4538043,network,663
"[-0.56921387, 1.080658, 9.596008]",39.79999923706055,23.005434036254883,49.00733184814453,2.25147565,"[-22.576904, 19.451904, -6.752014]",2014-08-08 07:11:20 +0200,41.44790123,gps,4
"[-0.53456116, 0.97491455, 9.437851]",39.5,25.754854202270508,41.706172943115234,2.25241108,"[-19.1391, 20.718384, -24.229431]",2014-08-08 07:11:25 +0200,41.44875043,gps,3
"[-0.20994568, 0.75216675, 9.395706]",39.5,27.75450325012207,8.361384391784668,2.25345312,"[-1.2832642, 10.417175, -22.883606]",2014-08-08 07:11:30 +0200,41.44969962,gps,4
"[-1.1152344, 0.9909668, 9.194183]",40.099998474121094,29.504236221313477,15.936527252197266,2.2545844,"[-1.9699097, 12.477112, -17.503357]",2014-08-08 07:11:35 +0200,41.45067452,gps,6
"[-0.9750061, 0.8773804, 9.166519]",0,0,10.57661247253418,2.2514721,"[-1.7883301, 15.867615, -13.244629]",2014-08-08 07:11:38 +0200,41.4478842,network,48
"[-1.0963898, 0.90405273, 8.992386]",39.79999923706055,31.50396728515625,34.4367790222168,2.25575066,"[-11.927795, 19.00177, -19.197083]",2014-08-08 07:11:40 +0200,41.45173796,gps,6
"[-1.1595459, 0.3048401, 9.347809]",41.599998474121094,33.50373077392578,316.838134765625,2.2569983,"[10.389709, 5.9539795, -30.619812]",2014-08-08 07:11:45 +0200,41.45291749,gps,6
"[-0.3331604, -0.011581421, 9.862488]",46.29999923706055,32.50384521484375,327.3807067871094,2.25837907,"[8.1588745, 11.274719, -28.433228]",2014-08-08 07:11:50 +0200,41.45403011,gps,5
"[-0.94096375, 0.39292908, 9.648605]",47.5,32.00390625,12.824871063232422,2.25982454,"[-0.8300781, 15.026855, -29.483032]",2014-08-08 07:11:55 +0200,41.45494,gps,4
"[-0.48703003, 0.2685852, 9.297089]",0,0,327.19927978515625,2.2514721,"[5.5984497, 5.0994873, -32.455444]",2014-08-08 07:11:57 +0200,41.4478842,network,48
"[-0.8627472, 0.33465576, 9.631897]",48,31.50396728515625,346.9466552734375,2.26123378,"[4.496765, 5.155945, -33.753967]",2014-08-08 07:12:00 +0200,41.45587539,gps,4
"[-0.61260986, -0.17515564, 9.537201]",47.70000076293945,30.004165649414062,289.4023132324219,2.26262443,"[14.709473, 5.0323486, -36.32202]",2014-08-08 07:12:05 +0200,41.45679448,gps,5
"[-0.27612305, 0.022827148, 9.125671]",47.5,28.254425048828125,288.21295166015625,2.26390571,"[14.628601, 4.3548584, -36.557007]",2014-08-08 07:12:10 +0200,41.45766736,gps,4
"[-0.7139435, 0.147995, 9.846649]",47.900001525878906,26.504716873168945,270.6558837890625,2.26510867,"[17.695618, -0.47454834, -41.664124]",2014-08-08 07:12:15 +0200,41.45848013,gps,4
"[-0.7431183, 0.14801025, 9.606674]",0,0,299.47137451171875,2.2600358,"[14.151001, 5.8654785, -35.51178]",2014-08-08 07:12:19 +0200,41.4549963,network,36
"[-0.74198914, 0.19877625, 9.517624]",47.70000076293945,24.755050659179688,349.32232666015625,2.26623458,"[5.44281, 12.341309, -37.95166]",2014-08-08 07:12:20 +0200,41.45926973,gps,3
"[-0.8730316, 0.22363281, 9.81311]",48.400001525878906,23.005434036254883,358.308837890625,2.26727753,"[4.13208, 2.987671, -45.108032]",2014-08-08 07:12:25 +0200,41.4599426,gps,4
"[-0.93214417, 0.12945557, 9.470795]",49.20000076293945,21.255882263183594,2.12056040763855,2.26825404,"[4.46167, 1.03302, -45.959473]",2014-08-08 07:12:30 +0200,41.46057416,gps,5
"[-1.0217896, 0.110702515, 9.452774]",50.20000076293945,19.00657844543457,61.903472900390625,2.2692002,"[-9.164429, 7.3776245, -54.615784]",2014-08-08 07:12:35 +0200,41.46114349,gps,4
"[-0.8539276, -0.026107788, 9.654495]",0,0,314.1333923339844,2.2648485,"[7.2250366, 4.043579, -35.516357]",2014-08-08 07:12:38 +0200,41.4585393,network,40.5
"[-1.3906708, 0.1259613, 9.499496]",53,15.508062362670898,28.157642364501953,2.26998938,"[-0.4333496, 9.156799, -32.424927]",2014-08-08 07:12:40 +0200,41.46159226,gps,4
"[-1.2735901, 0.027130127, 9.370697]",55.20000076293945,12.010412216186523,30.754423141479492,2.27062196,"[1.0787964, 7.789612, -42.895508]",2014-08-08 07:12:45 +0200,41.46193358,gps,9
"[-1.0084381, -0.0410614, 9.727005]",54,8.514693260192871,71.98468780517578,2.27108622,"[-7.7651978, 3.591919, -28.726196]",2014-08-08 07:12:50 +0200,41.46223425,gps,7
"[-0.78619385, -0.3448944, 9.647217]",54.099998474121094,4.031128883361816,80.92571258544922,2.27135506,"[-37.680054, 8.013916, -43.736267]",2014-08-08 07:12:55 +0200,41.46244245,gps,4
"[-0.85536194, -0.27825928, 9.681625]",0,0,71.15921783447266,2.2604805,"[-52.272034, 19.859314, -37.850952]",2014-08-08 07:12:58 +0200,41.4580769,network,1186
"[-0.5357666, 0.68122864, 9.404556]",0,0.5,69.41451263427734,2.27140805,"[-60.513306, 20.889282, -41.549683]",2014-08-08 07:13:00 +0200,41.46246679,gps,3
"[0.33302307, 0.09965515, 9.747513]",0,0.5,71.42263793945312,2.27140182,"[-73.90442, 23.979187, -37.850952]",2014-08-08 07:13:05 +0200,41.46247406,gps,3
"[0.2773285, 0.17144775, 9.663071]",0,0.5,72.66732025146484,2.2713973,"[-73.04535, 21.748352, -37.683105]",2014-08-08 07:13:10 +0200,41.46246779,gps,3
"[0.18223572, 0.3435669, 9.576492]",0,0.5,73.19609832763672,2.27139694,"[-85.235596, 23.979187, -41.21399]",2014-08-08 07:13:15 +0200,41.46246833,gps,3
"[-0.22755432, 0.4022522, 9.706268]",0,0,71.1186294555664,2.2604805,"[-83.021545, 27.035522, -43.600464]",2014-08-08 07:13:18 +0200,41.4580769,network,1186
"[-0.013412476, 0.2870636, 9.623184]",0,0.5,69.92530822753906,2.27139591,"[-79.91333, 27.928162, -44.07196]",2014-08-08 07:13:20 +0200,41.46247038,gps,3
"[-0.23545837, 0.16366577, 9.446411]",0,0.5,69.81246185302734,2.2713958,"[-74.64447, 27.122498, -43.02063]",2014-08-08 07:13:25 +0200,41.46247057,gps,4
"[-0.5213165, 0.14242554, 9.594574]",0,0.5,68.67057037353516,2.2713957,"[-63.86261, 25.228882, -43.016052]",2014-08-08 07:13:30 +0200,41.46247064,gps,4
"[-0.20994568, 1.378479, 9.655624]",54.900001525878906,2.5495097637176514,64.3360366821289,2.2714388,"[-70.33081, 29.318237, -38.04779]",2014-08-08 07:13:35 +0200,41.46249381,gps,3
"[-0.27778625, 1.4128113, 9.53035]",0,0,57.39033508300781,2.2604805,"[-67.78259, 39.093018, -38.827515]",2014-08-08 07:13:38 +0200,41.4580769,network,1186
"[-0.18641663, 1.3100433, 9.569168]",53.900001525878906,8.265137672424316,68.06256103515625,2.27172747,"[-63.661194, 21.517944, -35.102844]",2014-08-08 07:13:40 +0200,41.46266273,gps,4
"[-0.4131775, 1.078659, 9.260056]",57,13.509256362915039,46.78843307495117,2.27230994,"[-28.981018, 26.473999, -14.289856]",2014-08-08 07:13:45 +0200,41.46296095,gps,5
"[-0.08898926, 1.0423584, 9.251892]",54.099998474121094,17.75704002380371,312.5319519042969,2.27311385,"[7.1289063, 7.368469, 6.5444946]",2014-08-08 07:13:50 +0200,41.46335061,gps,4
"[-0.14845276, 1.0453644, 9.488678]",54.70000076293945,20.756023406982422,349.78472900390625,2.27409634,"[3.1234741, 15.6814575, -8.856201]",2014-08-08 07:13:55 +0200,41.46386906,gps,4
"[0.16526794, 0.9076843, 9.69635]",0,0,291.67901611328125,2.2669448,"[17.771912, 3.7216187, -39.19525]",2014-08-08 07:13:58 +0200,41.4621772,network,763
"[-0.34828186, 1.0250092, 9.596191]",55.79999923706055,23.50531768798828,274.82818603515625,2.27519465,"[26.872253, -1.2573242, -31.292725]",2014-08-08 07:14:00 +0200,41.46446402,gps,4
"[-0.038757324, 0.9229126, 9.724319]",61.79999923706055,25.754854202270508,320.8970031738281,2.27646269,"[5.4122925, 3.378296, -33.14209]",2014-08-08 07:14:05 +0200,41.46504002,gps,4
"[-0.6739044, 0.7790375, 9.531113]",66.69999694824219,27.504545211791992,275.5028076171875,2.27792404,"[12.684631, -1.7456055, -32.850647]",2014-08-08 07:14:10 +0200,41.46555709,gps,3
"[-0.73869324, 0.122924805, 9.481537]",63.70000076293945,27,57.19524002075195,2.27996419,"[-9.695435, 7.498169, -33.815002]",2014-08-08 07:14:17 +0200,41.46625949,gps,16
"[-1.0187683, -0.006958008, 9.896072]",0,0,123.3057861328125,2.2747359,"[2.6641846, -0.3982544, -32.133484]",2014-08-08 07:14:18 +0200,41.4640442,network,39
"[-0.011276245, -0.11740112, 9.664627]",66,23.25,236.78878784179688,2.28211588,"[0.21514893, 0.3326416, -36.672974]",2014-08-08 07:14:25 +0200,41.46698297,gps,4
"[0.14776611, -0.35520935, 9.457138]",66.69999694824219,21.5,156.06661987304688,2.28331273,"[-1.121521, -0.12054443, -33.076477]",2014-08-08 07:14:30 +0200,41.46736704,gps,4
"[0.2838745, -0.14221191, 9.6362915]",66.0999984741211,19.75,49.12700653076172,2.28441778,"[-3.3447266, 2.519226, -34.991455]",2014-08-08 07:14:35 +0200,41.46775125,gps,4
"[0.2482605, -0.7358093, 9.736633]",0,0,66.49656677246094,2.2836471,"[-12.271118, 7.6705933, -35.664368]",2014-08-08 07:14:39 +0200,41.4675183,network,37.5
"[0.24118042, -0.50297546, 9.758514]",61.099998474121094,16.25,51.59111022949219,2.28535289,"[-12.313843, 10.856628, -33.485413]",2014-08-08 07:14:40 +0200,41.46812304,gps,4
"[-0.04273987, -0.34910583, 9.7052765]",60.79999923706055,13.25,35.32401657104492,2.2861139,"[-9.342957, 13.68866, -11.802673]",2014-08-08 07:14:45 +0200,41.46841367,gps,4
"[-0.75746155, -0.651474, 9.70665]",59.5,10.75,235.97662353515625,2.28672944,"[20.523071, -8.659363, -42.54608]",2014-08-08 07:14:50 +0200,41.46866315,gps,4
"[-0.7680664, -0.7013092, 9.56723]",54.099998474121094,5,210.2549591064453,2.28709603,"[6.613159, -6.4071655, -23.220825]",2014-08-08 07:14:55 +0200,41.46882658,gps,4
"[-0.417511, 0.50297546, 9.453583]",0,0,302.0125427246094,2.28717744,"[13.824463, 6.9839478, -20.193481]",2014-08-08 07:15:00 +0200,41.46887034,gps,4
"[-0.42500305, 0.4744873, 9.558746]",0,0,297.4761657714844,2.2836471,"[16.105652, 7.0770264, -17.408752]",2014-08-08 07:15:01 +0200,41.4675183,network,37.5
"[-0.5057678, 0.606369, 9.617722]",0,0,326.0611572265625,2.28718444,"[8.285522, 9.603882, -19.056702]",2014-08-08 07:15:05 +0200,41.46887139,gps,4
"[-0.34976196, 0.42289734, 9.536575]",0,0,261.30767822265625,2.28718154,"[66.0141, -10.528564, -8.421326]",2014-08-08 07:15:10 +0200,41.46886699,gps,3
"[-0.33639526, 0.28993225, 9.534775]",0,0,262.96673583984375,2.28718158,"[47.98889, -6.57959, -23.388672]",2014-08-08 07:15:15 +0200,41.46886671,gps,5
"[-0.26600647, -0.14990234, 9.725647]",0,0,261.74298095703125,2.2587472,"[59.101868, -8.079529, -24.272156]",2014-08-08 07:15:18 +0200,41.4530131,network,2449
"[-0.04663086, -0.048049927, 9.711975]",0,0,261.0402526855469,2.28718155,"[63.539124, -9.867859, -26.029968]",2014-08-08 07:15:20 +0200,41.46886652,gps,7
"[-0.2284851, -0.08905029, 9.756577]",0,0,262.6389465332031,2.28718151,"[56.051636, -6.9229126, -25.07019]",2014-08-08 07:15:25 +0200,41.46886634,gps,8
"[0.008560181, -0.16540527, 9.595398]",0,0,261.76416015625,2.28718137,"[55.747986, -7.6644897, -23.764038]",2014-08-08 07:15:30 +0200,41.46886628,gps,9
"[0.06599426, -0.25431824, 9.523682]",0,0,261.8599853515625,2.28718116,"[50.639343, -6.666565, -22.883606]",2014-08-08 07:15:35 +0200,41.4688662,gps,11
"[0.09605408, -0.17597961, 9.674713]",0,0,262.2605895996094,2.3087569,"[47.058105, -5.97229, -25.680542]",2014-08-08 07:15:37 +0200,41.4762118,network,1279
"[1.0202484, 0.3703308, 9.725937]",41.400001525878906,1,269.09576416015625,2.28719638,"[41.636658, -1.600647, -28.26538]",2014-08-08 07:15:40 +0200,41.46886313,gps,9
"[1.0294037, 0.18344116, 9.61467]",59,3.25,29.04720687866211,2.28732259,"[-10.05249, 10.684204, -34.646606]",2014-08-08 07:15:45 +0200,41.46892185,gps,6
"[0.8757019, 0.39352417, 9.681137]",62.099998474121094,6.75,59.69984817504883,2.28762215,"[-45.02411, 23.046875, -32.40204]",2014-08-08 07:15:50 +0200,41.46904718,gps,6
"[0.5742035, 0.5687103, 9.686813]",60.20000076293945,9.75,62.92953109741211,2.28806696,"[-45.233154, 20.031738, -32.974243]",2014-08-08 07:15:55 +0200,41.46923222,gps,5
"[0.022094727, 0.43330383, 9.560944]",0,0,62.9261360168457,2.3087569,"[-37.164307, 17.799377, -26.078796]",2014-08-08 07:15:57 +0200,41.4762118,network,1279
"[-0.037078857, 0.38594055, 9.409531]",61.5,12.5,63.484771728515625,2.28868857,"[-34.246826, 15.910339, -30.619812]",2014-08-08 07:16:00 +0200,41.46944956,gps,4
"[-0.16874695, 0.32104492, 9.780502]",62.599998474121094,14.75,67.3963851928711,2.28938225,"[-29.374695, 11.459351, -30.891418]",2014-08-08 07:16:05 +0200,41.4698121,gps,3
"[-0.07319641, 0.11642456, 9.827606]",62.70000076293945,16.75,60.0056037902832,2.29022672,"[-31.500244, 17.970276, -28.601074]",2014-08-08 07:16:10 +0200,41.47014558,gps,3
"[-0.18121338, 0.13258362, 9.669983]",62.79999923706055,18.5,66.41734313964844,2.29117461,"[-41.97235, 18.1427, -34.150696]",2014-08-08 07:16:15 +0200,41.47051567,gps,3
"[-0.34835815, 0.2641449, 9.734909]",0,0,63.52458953857422,2.2998953,"[-51.09558, 25.190735, -32.302856]",2014-08-08 07:16:18 +0200,41.4759159,network,892
"[-0.07632446, 0.19093323, 9.421661]",62.900001525878906,20,64.72865295410156,2.29221794,"[-42.4469, 19.482422, -34.466553]",2014-08-08 07:16:20 +0200,41.47092002,gps,3
"[-0.20481873, 0.32806396, 9.558136]",62.900001525878906,21.5,64.80476379394531,2.29332366,"[-57.08618, 26.091003, -33.750916]",2014-08-08 07:16:25 +0200,41.47134722,gps,3
"[-0.23103333, 0.19213867, 9.668396]",62.900001525878906,22.75,63.843177795410156,2.29451193,"[-45.7489, 22.262573, -27.760315]",2014-08-08 07:16:30 +0200,41.47180858,gps,3
"[0.15922546, 0.47476196, 9.195297]",62.70000076293945,24,63.053260803222656,2.29578243,"[-33.454895, 15.525818, -24.34845]",2014-08-08 07:16:35 +0200,41.47229342,gps,3
"[-0.073028564, 0.19906616, 9.591492]",0,0,68.71621704101562,2.3028491,"[-23.251343, 8.700562, -20.38269]",2014-08-08 07:16:37 +0200,41.4760145,network,656
"[0.62553406, -0.002670288, 9.8211975]",62.79999923706055,25.25,61.356231689453125,2.29710624,"[-20.231628, 10.470581, -16.201782]",2014-08-08 07:16:40 +0200,41.47280592,gps,3
"[-0.37016296, -0.23925781, 9.362228]",64.5999984741211,26.25,70.59862518310547,2.29848085,"[-27.62146, 11.103821, -35.713196]",2014-08-08 07:16:45 +0200,41.47331852,gps,5
"[0.39675903, -0.7893982, 9.225922]",69.69999694824219,25.5,73.70577239990234,2.29992359,"[-46.002197, 16.474915, -38.76953]",2014-08-08 07:16:50 +0200,41.47377766,gps,3
"[0.34799194, -0.45799255, 9.48703]",68.30000305175781,23.75,73.03776550292969,2.30129554,"[-38.08899, 13.227844, -41.52832]",2014-08-08 07:16:55 +0200,41.47416169,gps,4
"[0.045181274, -0.051757813, 9.705887]",66.5999984741211,22.25,70.57215118408203,2.30253657,"[-8.973694, 3.3065796, -38.287354]",2014-08-08 07:17:00 +0200,41.47456947,gps,4
"[0.19238281, 0.31111145, 9.555634]",66.0999984741211,21.5,284.1909484863281,2.30371695,"[9.703064, 1.8325806, -22.883606]",2014-08-08 07:17:06 +0200,41.474936,gps,3
"[0.20178223, 0.4925995, 9.558685]",65.9000015258789,21.25,260.6900329589844,2.30490498,"[32.287598, -6.3827515, -20.353699]",2014-08-08 07:17:11 +0200,41.47531484,gps,4
"[0.20178223, 0.4925995, 9.558685]",66.0999984741211,19.75,260.6900329589844,2.30602109,"[32.287598, -6.3827515, -20.353699]",2014-08-08 07:17:16 +0200,41.47570808,gps,3
"[0.44302368, -0.3330841, 9.576874]",66.4000015258789,18,253.22222900390625,2.30702507,"[53.50647, -15.77301, -21.058655]",2014-08-08 07:17:21 +0200,41.47604791,gps,4
"[0.44302368, -0.3330841, 9.576874]",68.5,16.25,253.22222900390625,2.30796921,"[53.50647, -15.77301, -21.058655]",2014-08-08 07:17:26 +0200,41.4763202,gps,5
"[0.44302368, -0.3330841, 9.576874]",69.9000015258789,13.25,253.22222900390625,2.30878552,"[53.50647, -15.77301, -21.058655]",2014-08-08 07:17:31 +0200,41.47655564,gps,8
"[0.3581848, -0.45333862, 9.672806]",74.5999984741211,10,251.86105346679688,2.30940226,"[35.684204, -11.024475, -21.12732]",2014-08-08 07:17:36 +0200,41.47673479,gps,8
"[0.8605194, -0.43528748, 9.618134]",73.5,7.5,253.65928649902344,2.30988718,"[43.81714, -12.4557495, -28.22113]",2014-08-08 07:17:41 +0200,41.47683729,gps,3
"[0.8605194, -0.43528748, 9.618134]",73.9000015258789,5.25,253.65928649902344,2.31023414,"[43.81714, -12.4557495, -28.22113]",2014-08-08 07:17:46 +0200,41.47691047,gps,5
"[0.8605194, -0.43528748, 9.618134]",75.19999694824219,1.25,253.65928649902344,2.3104274,"[43.81714, -12.4557495, -28.22113]",2014-08-08 07:17:51 +0200,41.47694817,gps,4
"[0.8605194, -0.43528748, 9.618134]",0,0,253.65928649902344,2.31042939,"[43.81714, -12.4557495, -28.22113]",2014-08-08 07:17:56 +0200,41.47694564,gps,5
"[1.521347, -0.06921387, 9.564087]",0,0,67.93778228759766,2.31041824,"[-17.936707, 5.0949097, -37.17804]",2014-08-08 07:18:01 +0200,41.47693667,gps,4
"[1.521347, -0.06921387, 9.564087]",0,0,67.93778228759766,2.31041297,"[-17.936707, 5.0949097, -37.17804]",2014-08-08 07:18:06 +0200,41.47694006,gps,4
"[1.521347, -0.06921387, 9.564087]",0,0,67.93778228759766,2.31041233,"[-17.936707, 5.0949097, -37.17804]",2014-08-08 07:18:16 +0200,41.47694157,gps,3
"[0.6622009, 0.12672424, 9.623337]",0,0,66.04766082763672,2.31041358,"[-28.752136, 11.103821, -37.010193]",2014-08-08 07:18:21 +0200,41.47694116,gps,3
"[0.6622009, 0.12672424, 9.623337]",0,0,66.04766082763672,2.3104134,"[-28.752136, 11.103821, -37.010193]",2014-08-08 07:18:26 +0200,41.47694143,gps,3
"[0.6622009, 0.12672424, 9.623337]",0,0,66.04766082763672,2.3104134,"[-28.752136, 11.103821, -37.010193]",2014-08-08 07:18:31 +0200,41.47694135,gps,3
"[0.6622009, 0.12672424, 9.623337]",0,0,66.04766082763672,2.31041336,"[-28.752136, 11.103821, -37.010193]",2014-08-08 07:18:36 +0200,41.47694124,gps,3
"[0.8097992, 0.74606323, 9.525162]",80.80000305175781,1.5,72.61398315429688,2.31044669,"[-50.57831, 11.769104, -35.684204]",2014-08-08 07:18:41 +0200,41.47694878,gps,4
"[0.8315582, 0.736084, 9.580215]",74,4.25,70.85749816894531,2.31063513,"[-48.651123, 13.078308, -32.652283]",2014-08-08 07:18:46 +0200,41.47700902,gps,3
"[0.8315582, 0.736084, 9.580215]",73.80000305175781,7.5,70.85749816894531,2.31103875,"[-48.651123, 13.078308, -32.652283]",2014-08-08 07:18:51 +0200,41.47710734,gps,5
"[0.8315582, 0.736084, 9.580215]",73.9000015258789,10.25,70.85749816894531,2.31158162,"[-48.651123, 13.078308, -32.652283]",2014-08-08 07:18:56 +0200,41.47722134,gps,5
"[0.7605896, 0.62927246, 9.387894]",73.0999984741211,13,45.90432357788086,2.31227115,"[-10.041809, 5.7159424, -27.235413]",2014-08-08 07:19:01 +0200,41.47737135,gps,4
"[1.2044983, 0.18551636, 9.62796]",73.5,15,39.842220306396484,2.31306699,"[-7.5775146, 5.5389404, -20.59784]",2014-08-08 07:19:06 +0200,41.47755741,gps,5
"[1.2044983, 0.18551636, 9.62796]",72.5999984741211,17,39.842220306396484,2.31400616,"[-7.5775146, 5.5389404, -20.59784]",2014-08-08 07:19:11 +0200,41.47778029,gps,4
"[1.2044983, 0.18551636, 9.62796]",73.4000015258789,17.25,39.842220306396484,2.31501391,"[-7.5775146, 5.5389404, -20.59784]",2014-08-08 07:19:16 +0200,41.47800407,gps,6
"[0.95077515, -0.8724823, 9.553223]",0,0,76.31648254394531,2.3087569,"[-38.54828, 12.368774, -39.9292]",2014-08-08 07:19:18 +0200,41.4762118,network,1279
"[0.95077515, -0.8724823, 9.553223]",73.9000015258789,15.5,76.31648254394531,2.31592475,"[-38.54828, 12.368774, -39.9292]",2014-08-08 07:19:21 +0200,41.47821009,gps,6
"[0.5387573, -0.9240875, 9.467072]",72.5999984741211,13.5,70.41277313232422,2.3167142,"[-43.173218, 14.537048, 14.448547]",2014-08-08 07:19:26 +0200,41.47840481,gps,8
"[0.5387573, -0.9240875, 9.467072]",75.4000015258789,11.25,70.41277313232422,2.31740851,"[-43.173218, 14.537048, 14.448547]",2014-08-08 07:19:31 +0200,41.47845833,gps,5
"[0.5387573, -0.9240875, 9.467072]",75,8.5,70.41277313232422,2.31795573,"[-43.173218, 14.537048, 14.448547]",2014-08-08 07:19:36 +0200,41.47860446,gps,5
"[0.8507843, -1.0516357, 9.62175]",72.69999694824219,5.75,74.37297821044922,2.31835179,"[-18.858337, 7.7316284, -27.075195]",2014-08-08 07:19:41 +0200,41.47868747,gps,5
"[0.18426514, -0.82092285, 9.63295]",75,3.25,83.46609497070312,2.31857495,"[-13.259888, 4.2785645, -32.93152]",2014-08-08 07:19:46 +0200,41.47876624,gps,4
"[0.009002686, -0.35891724, 9.628998]",77.69999694824219,2,73.17204284667969,2.31871905,"[-40.84778, 13.557434, -32.250977]",2014-08-08 07:19:51 +0200,41.47881513,gps,5
"[0.13885498, -0.4597168, 9.617081]",0,0,67.50468444824219,2.3187442,"[-40.447998, 18.281555, -35.54535]",2014-08-08 07:19:56 +0200,41.4788316,gps,4
"[0.13667297, -0.13923645, 9.626999]",0,0,66.09370422363281,2.3087569,"[-27.894592, 12.649536, -34.150696]",2014-08-08 07:19:58 +0200,41.4762118,network,1279
"[0.13667297, -0.13923645, 9.626999]",85.5999984741211,0.25,66.09370422363281,2.31874112,"[-27.894592, 12.649536, -34.150696]",2014-08-08 07:20:01 +0200,41.47883441,gps,4
